,state,gender,age,source,file,detail,duration
731,sad,m,,asvp-esd,03-02-04-01-121-150-04-01-00-14-02.wav,sad,7.0
732,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-14.wav,sad,10.0
733,sad,m,,asvp-esd,03-02-04-01-53-150-04-01-00-14-01.wav,sad,7.0
734,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-23.wav,sad,5.0
735,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-06.wav,sad,10.0
736,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-06.wav,sad,9.0
737,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-05.wav,sad,9.0
738,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-12.wav,sad,9.0
739,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-12.wav,sad,10.0
740,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-03.wav,sad,10.0
741,sad,m,,asvp-esd,03-02-04-01-92-150-04-01-00-14-01.wav,sad,9.0
742,sad,m,,asvp-esd,03-02-04-02-99-150-04-01-00-14-08.wav,sad,10.0
743,sad,m,,asvp-esd,03-02-04-01-06-150-04-01-00-14-09.wav,sad,6.0
744,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-03.wav,sad,5.0
745,sad,m,,asvp-esd,03-02-04-01-83-150-04-01-00-14-08.wav,sad,6.0
746,sad,m,,asvp-esd,03-02-04-01-106-150-04-01-00-14-09.wav,sad,10.0
747,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-06.wav,sad,8.0
748,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-11.wav,sad,5.0
749,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-05.wav,sad,5.0
750,happy,m,,asvp-esd,03-01-03-01-01-150-03-01-00-13-08.wav,,9.0
751,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-04.wav,sad,5.0
752,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-07.wav,sad,8.0
753,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-10.wav,sad,5.0
754,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-01.wav,sad,5.0
755,sad,m,,asvp-esd,03-02-04-01-106-150-04-01-00-14-08.wav,sad,10.0
756,sad,m,,asvp-esd,03-02-04-01-83-150-04-01-00-14-09.wav,sad,6.0
757,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-02.wav,sad,5.0
758,sad,m,,asvp-esd,03-02-04-01-55-150-04-01-00-14.wav,sad,7.2098125
759,sad,m,,asvp-esd,03-02-04-01-06-150-04-01-00-14-08.wav,sad,6.0
760,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-02.wav,sad,10.0
761,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-13.wav,sad,9.0
762,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-04.wav,sad,9.0
763,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-01.wav,sad,7.0
764,sad,m,,asvp-esd,03-02-04-01-65-150-04-01-00-14-02.wav,sad,8.0
765,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-07.wav,sad,10.0
766,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-07.wav,sad,9.0
767,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-22.wav,sad,5.0
768,sad,m,,asvp-esd,03-02-04-01-121-150-04-01-00-14-03.wav,sad,7.0
769,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-01.wav,,10.0
770,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-05.wav,sad,9.0
771,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-12.wav,sad,9.0
772,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-06.wav,sad,9.0
773,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-11.wav,sad,9.0
774,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-39.wav,sad,9.0
775,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-02.wav,sad,6.0
776,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-06.wav,sad,9.0
777,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-04.wav,sad,8.0
778,sad,m,,asvp-esd,03-02-04-01-89-150-04-01-00-14-09.wav,sad,9.0
779,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-07.wav,sad,3.0
780,sad,m,,asvp-esd,03-02-04-01-41-150-04-01-00-148.wav,surprise,5.17225
781,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-19.wav,sad,10.0
782,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-11.wav,sad,3.0
783,happy,m,,asvp-esd,03-02-03-01-05-150-04-01-00-13.wav,,5.27675
784,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-05.wav,sad,3.0
785,sad,m,,asvp-esd,03-02-04-01-87-150-03-01-00-14-09.wav,sad,10.0
786,happy,m,,asvp-esd,03-02-03-01-60-150-04-01-00-13-02.wav,,6.0
787,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-59.wav,sad,5.0
788,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-04.wav,sad,9.0
789,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-02.wav,sad,10.0
790,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-10.wav,sad,9.0
791,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-07.wav,sad,9.0
792,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-05.wav,sad,5.0
793,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-13.wav,sad,9.0
794,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-04.wav,sad,9.0
795,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-03.wav,,10.0
796,sad,m,,asvp-esd,03-02-04-01-121-150-04-01-00-14-01.wav,sad,7.0
797,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-08.wav,sad,5.0
798,sad,m,,asvp-esd,03-02-04-01-53-150-04-01-00-14-02.wav,sad,7.0
799,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-20.wav,sad,5.0
800,sad,m,,asvp-esd,03-02-04-01-54-150-04-01-00-14-01.wav,sad,10.0
801,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-03.wav,sad,7.0
802,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-11.wav,sad,10.0
803,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-06.wav,sad,9.0
804,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-11.wav,sad,9.0
805,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-05.wav,sad,9.0
806,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-05.wav,sad,10.0
807,sad,m,,asvp-esd,03-02-04-01-92-150-04-01-00-14-02.wav,sad,9.0
808,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-03.wav,sad,5.0
809,sad,m,,asvp-esd,03-02-04-01-101-150-04-01-00-14-09.wav,sad,10.0
810,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-06.wav,sad,5.0
811,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-18.wav,sad/surprise,8.0
812,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-05.wav,sad,8.0
813,sad,m,,asvp-esd,03-02-04-01-56-150-04-01-00-14.wav,sad,6.635125
814,sad,m,,asvp-esd,03-02-04-01-21-150-04-01-00-14-01.wav,sad,10.0
815,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-04.wav,sad,8.0
816,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-19.wav,sad,8.0
817,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-07.wav,sad,5.0
818,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-01.wav,sad,5.0
819,sad,m,,asvp-esd,03-02-04-01-101-150-04-01-00-14-08.wav,sad,10.0
820,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-02.wav,sad,5.0
821,happy,m,,asvp-esd,03-02-03-01-00-150-04-01-00-14.wav,sad,2.92575
822,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-01.wav,sad,10.0
823,sad,m,,asvp-esd,03-02-04-01-92-150-04-01-00-14-03.wav,sad,9.0
824,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-04.wav,sad,6.0
825,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-04.wav,sad,9.0
826,sad,m,,asvp-esd,03-02-04-01-65-150-04-01-00-14-01.wav,sad,8.0
827,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-04.wav,sad,10.0
828,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-10.wav,sad,10.0
829,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-02.wav,sad,7.0
830,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-10.wav,sad,9.0
831,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-07.wav,sad,9.0
832,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-21.wav,sad,5.0
833,sad,m,,asvp-esd,03-02-04-01-53-150-04-01-00-14-03.wav,sad,7.0
834,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-02.wav,,10.0
835,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-09.wav,sad,5.0
836,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-04.wav,sad,5.0
837,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-05.wav,sad,9.0
838,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-12.wav,sad,9.0
839,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-06.wav,sad,9.0
840,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-11.wav,sad,9.0
841,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-01.wav,sad,6.0
842,sad,m,,asvp-esd,03-02-04-01-57-150-04-01-00-14.wav,sad,4.127375
843,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-03.wav,sad,10.0
844,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-58.wav,sad/surprise,5.0
845,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-05.wav,sad,9.0
846,sad,m,,asvp-esd,03-02-04-01-126-150-04-01-00-14.wav,sad,2.978
847,sad,m,,asvp-esd,03-02-04-01-87-150-03-01-00-14-08.wav,sad,10.0
848,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-04.wav,sad,3.0
849,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-10.wav,sad,3.0
850,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-03.wav,sad,8.0
851,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-22.wav,sad,10.0
852,sad,m,,asvp-esd,03-02-04-01-102-150-04-01-00-14-09.wav,sad,10.0
853,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-48.wav,sad/surprise,5.0
854,sad,m,,asvp-esd,03-02-04-01-25-150-04-01-00-14-02.wav,sad,6.0
855,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-01.wav,sad,9.0
856,sad,m,,asvp-esd,03-02-04-02-07-150-04-01-00-14.wav,sad,1.515125
857,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-02.wav,sad,8.0
858,sad,m,,asvp-esd,03-02-04-01-122-150-04-01-00-14-01.wav,sad,7.0
859,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-02.wav,sad,9.0
860,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-16.wav,sad/fearful,9.0
861,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-01.wav,sad,9.0
862,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-07.wav,sad,10.0
863,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-05.wav,sad,6.0
864,sad,m,,asvp-esd,03-02-04-02-35-150-04-01-00-14-02.wav,sad,7.0
865,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-25.wav,sad/happy,5.0
866,sad,m,,asvp-esd,03-02-04-02-32-150-04-01-00-14-01.wav,sad,6.0
867,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-12.wav,,10.0
868,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-19.wav,sad,5.0
869,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-06.wav,,10.0
870,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-11.wav,sad,10.0
871,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-05.wav,sad,10.0
872,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-03.wav,sad,9.0
873,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-14.wav,sad/sad,9.0
874,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-03.wav,sad,5.0
875,sad,m,,asvp-esd,03-02-04-01-140-150-04-01-00-24.wav,sad,3.1085625
876,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-09.wav,sad,8.0
877,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-21.wav,sad,8.0
878,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-06.wav,sad,5.0
879,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-05.wav,sad,5.0
880,sad,m,,asvp-esd,03-02-04-01-51-150-04-01-00-14.wav,sad,1.567375
881,sad,m,,asvp-esd,03-02-04-01-28-150-04-01-00-14-01.wav,sad,10.0
882,sad,m,,asvp-esd,03-02-04-01-10-150-04-01-00-14-04.wav,sad,5.0
883,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-07.wav,sad,5.0
884,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-20.wav,sad,8.0
885,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-01.wav,sad,8.0
886,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-08.wav,sad,8.0
887,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-02.wav,sad,5.0
888,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-01.wav,sad,10.0
889,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-01.wav,sad,6.0
890,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-01.wav,sad,9.0
891,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-15.wav,sad/happy,9.0
892,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-02.wav,sad,9.0
893,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-04.wav,sad,10.0
894,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-10.wav,sad,10.0
895,sad,m,,asvp-esd,03-02-04-02-06-150-04-01-00-14.wav,sad,7.1053125
896,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-07.wav,,10.0
897,happy,m,,asvp-esd,03-02-03-01-03-150-04-01-00-13.wav,,2.0375625
898,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-13.wav,,10.0
899,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-18.wav,sad/surprise,5.0
900,sad,m,,asvp-esd,03-02-04-01-49-150-04-01-00-14.wav,sad,2.1420625
901,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-24.wav,sad/sad,5.0
902,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-04.wav,sad,6.0
903,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-06.wav,sad,10.0
904,sad,m,,asvp-esd,03-02-04-01-61-150-04-01-00-14-02.wav,sad,8.0
905,sad,m,,asvp-esd,03-02-04-01-113-150-04-01-00-14-01.wav,sad,6.0
906,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-17.wav,sad/disgust,9.0
907,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-01.wav,sad,5.0
908,sad,m,,asvp-esd,03-02-04-01-50-150-04-01-00-14.wav,sad,1.880875
909,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-03.wav,sad,9.0
910,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-03.wav,sad,8.0
911,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-49.wav,sad,5.0
912,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-01.wav,sad,3.0
913,sad,m,,asvp-esd,03-02-04-01-102-150-04-01-00-14-08.wav,sad,10.0
914,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-23.wav,sad,10.0
915,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-02.wav,sad,8.0
916,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-21.wav,sad,10.0
917,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-03.wav,sad,3.0
918,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-09.wav,sad,10.0
919,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-02.wav,sad,9.0
920,sad,m,,asvp-esd,03-02-04-01-25-150-04-01-00-14-01.wav,sad,6.0
921,sad,m,,asvp-esd,03-02-04-01-122-150-04-01-00-14-02.wav,sad,7.0
922,sad,m,,asvp-esd,03-02-04-01-125-150-04-01-00-14-01.wav,sad,8.0
923,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-03.wav,sad,5.0
924,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-15.wav,sad/happy,9.0
925,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-02.wav,sad,9.0
926,sad,m,,asvp-esd,03-02-04-01-113-150-04-01-00-14-03.wav,sad,6.0
927,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-01.wav,sad,9.0
928,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-06.wav,sad,6.0
929,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-29.wav,sad,9.0
930,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-04.wav,sad,10.0
931,sad,m,,asvp-esd,03-02-04-02-32-150-04-01-00-14-02.wav,sad,6.0
932,sad,m,,asvp-esd,03-02-04-02-35-150-04-01-00-14-01.wav,sad,7.0
933,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-05.wav,,10.0
934,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-11.wav,,10.0
935,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-06.wav,sad,10.0
936,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-12.wav,sad,10.0
937,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-03.wav,sad,9.0
938,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-03.wav,sad,6.0
939,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-03.wav,sad,10.0
940,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-05.wav,sad,7.0
941,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-17.wav,sad/disgust,9.0
942,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-03.wav,sad,8.0
943,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-22.wav,sad,8.0
944,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-05.wav,sad,5.0
945,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-48.wav,sad/surprise,8.0
946,sad,m,,asvp-esd,03-02-04-01-28-150-04-01-00-14-02.wav,sad,10.0
947,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-49.wav,sad,8.0
948,sad,m,,asvp-esd,03-02-04-01-28-150-04-01-00-14-03.wav,sad,10.0
949,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-04.wav,sad,5.0
950,sad,m,,asvp-esd,03-02-04-01-23-150-04-01-00-34-01.wav,sad,5.0
951,sad,m,,asvp-esd,03-02-04-01-19-150-04-01-00-14-02.wav,sad,8.0
952,sad,m,,asvp-esd,03-02-04-01-62-150-04-01-00-14-04.wav,sad,7.0
953,sad,m,,asvp-esd,03-02-04-01-52-150-04-01-00-14.wav,sad,1.1494375
954,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-16.wav,sad/fearful,9.0
955,sad,m,,asvp-esd,03-02-04-02-04-150-04-01-00-14-01.wav,sad,9.0
956,sad,m,,asvp-esd,03-02-04-02-03-150-04-01-00-14-02.wav,sad,6.0
957,sad,m,,asvp-esd,03-02-04-01-95-150-03-01-00-14-02.wav,sad,9.0
958,sad,m,,asvp-esd,03-02-04-01-119-150-04-01-00-14-02.wav,sad,10.0
959,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-13.wav,sad,10.0
960,sad,m,,asvp-esd,03-02-04-01-110-150-04-01-00-14-07.wav,sad,10.0
961,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-10.wav,,10.0
962,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-04.wav,,10.0
963,sad,m,,asvp-esd,03-02-04-02-32-150-04-01-00-14-03.wav,sad,6.0
964,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-05.wav,sad,10.0
965,sad,m,,asvp-esd,03-02-04-01-61-150-04-01-00-14-01.wav,sad,8.0
966,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-28.wav,sad/surprise,9.0
967,sad,m,,asvp-esd,03-02-04-02-00-150-04-01-00-14-07.wav,sad,6.0
968,sad,m,,asvp-esd,03-02-04-02-09-150-04-01-00-14-02.wav,sad,5.0
969,sad,m,,asvp-esd,03-02-04-01-113-150-04-01-00-14-02.wav,sad,6.0
970,sad,m,,asvp-esd,03-02-04-01-96-150-04-01-00-14-03.wav,sad,9.0
971,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-14.wav,sad/sad,9.0
972,sad,m,,asvp-esd,03-02-04-01-122-150-04-01-00-14-03.wav,sad,7.0
973,sad,m,,asvp-esd,03-02-04-01-22-150-04-01-00-14-03.wav,sad,9.0
974,happy,m,,asvp-esd,03-02-03-01-50-150-03-01-00-13.wav,,1.9853125
975,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-08.wav,sad,10.0
976,sad,m,,asvp-esd,03-02-04-01-13-150-04-01-00-14-02.wav,sad,3.0
977,sad,m,,asvp-esd,03-02-04-01-161-150-04-01-00-14-01.wav,sad,8.0
978,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-20.wav,sad,10.0
979,sad,m,,asvp-esd,03-02-04-01-89-150-04-01-00-14-01.wav,sad,9.0
980,sad,m,,asvp-esd,03-02-04-01-70-150-04-01-00-14-05.wav,sad,10.0
981,sad,m,,asvp-esd,03-02-04-01-87-150-03-01-00-14-03.wav,sad,10.0
982,sad,m,,asvp-esd,03-02-04-01-89-150-04-01-00-14-15.wav,sad/happy,9.0
983,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-05.wav,sad,10.0
984,sad,m,,asvp-esd,03-02-04-01-102-150-04-01-00-14-06.wav,sad,10.0
985,happy,m,,asvp-esd,03-02-03-01-32-150-04-01-00-13-03.wav,,10.0
986,sad,m,,asvp-esd,03-02-04-01-105-150-04-01-00-14-11.wav,sad,10.0
987,sad,m,,asvp-esd,03-02-04-01-48-150-04-01-00-14-01.wav,sad,6.0
988,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-47.wav,sad/disgust,5.0
989,happy,m,,asvp-esd,03-02-03-01-04-150-04-01-00-13-01.wav,,6.0
990,sad,m,,asvp-esd,03-02-04-01-99-150-04-01-00-14-53.wav,sad,5.0
991,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-19.wav,sad,9.0
992,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-31.wav,sad,9.0
993,sad,m,,asvp-esd,03-02-04-01-98-150-04-01-00-14-08.wav,sad,10.0
994,sad,m,,asvp-esd,03-02-04-01-91-150-04-01-00-14-25.wav,sad/happy,9.0
995,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-16.wav,sad/fearful,5.0
996,sad,m,,asvp-esd,03-02-04-01-37-150-04-01-00-14-01.wav,sad,8.0
997,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-09.wav,,10.0
998,sad,m,,asvp-esd,03-02-04-01-30-150-04-01-00-14-02.wav,sad,5.0
999,sad,m,,asvp-esd,03-02-04-02-99-150-04-01-00-14-01.wav,sad,10.0
1000,sad,m,,asvp-esd,03-02-04-01-08-150-04-01-00-14-06.wav,sad,6.0
1001,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-12.wav,sad,8.0
1002,happy,m,,asvp-esd,03-01-03-01-01-150-03-01-00-13-01.wav,,9.0
1003,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-06.wav,sad,8.0
1004,sad,m,,asvp-esd,03-02-04-01-83-150-04-01-00-14-01.wav,sad,6.0
1005,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-09.wav,sad,5.0
1006,sad,m,,asvp-esd,03-02-04-02-10-150-02-01-00-14-05.wav,sad,8.0
1007,sad,m,,asvp-esd,03-02-04-01-101-150-04-01-00-14-03.wav,sad,10.0
1008,sad,m,,asvp-esd,03-02-04-01-84-150-04-01-00-14-02.wav,sad,9.0
1009,sad,m,,asvp-esd,03-02-04-01-130-150-04-01-00-14-02.wav,sad,8.0
1010,sad,m,,asvp-esd,03-02-04-01-42-150-04-01-00-14-01.wav,sad,10.0
1011,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-44.wav,sad/sad,8.0
1012,sad,m,,asvp-esd,03-02-04-01-45-150-04-01-00-14-02.wav,sad,7.0
1013,sad,m,,asvp-esd,03-02-04-01-45-150-04-01-00-14-03.wav,sad,7.0
1014,sad,m,,asvp-esd,03-02-04-01-94-150-04-01-00-14-45.wav,sad/happy,8.0
1015,sad,m,,asvp-esd,03-02-04-01-130-150-04-01-00-14-03.wav,sad,8.0
1016,sad,m,,asvp-esd,03-02-04-02-10-150-02-01-00-14-04.wav,sad,8.0
1017,sad,m,,asvp-esd,03-02-04-01-84-150-04-01-00-14-03.wav,sad,9.0
1018,sad,m,,asvp-esd,03-02-04-01-101-150-04-01-00-14-02.wav,sad,10.0
1019,sad,m,,asvp-esd,03-02-04-01-106-150-04-01-00-14-01.wav,sad,10.0
1020,sad,m,,asvp-esd,03-02-04-01-17-150-04-01-00-14-08.wav,sad,5.0
1021,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-07.wav,sad,8.0
1022,sad,m,,asvp-esd,03-02-04-01-90-150-04-01-00-14.wav,sad,8.0666875
1023,sad,m,,asvp-esd,03-02-04-01-73-150-04-01-00-14-01.wav,sad,6.0
1024,sad,m,,asvp-esd,03-02-04-01-108-150-04-01-00-14-13.wav,sad,8.0
1025,sad,m,,asvp-esd,03-02-04-01-06-150-04-01-00-14-01.wav,sad,6.0
1026,happy,m,,asvp-esd,03-01-03-01-03-150-04-01-02-08.wav,,10.0
